lac-cid,lat,long 
9459-52779,23.14718,113.33965
42269-35691,23.06162,113.52054
9482-56462,0.0,0.0
42263-23851,22.75862,113.5981
9746-29502,23.15618,113.21563
9746-29501,23.15618,113.21563
42263-23852,22.75862,113.5981
10332-25754,0.0,0.0
10332-25755,0.0,0.0
10332-25756,22.895335,113.399165
42266-47711,23.113683,113.253009
42266-48721,23.130296,113.262775
9461-12792,22.993483,113.38229
9461-12793,0.0,0.0
9461-12791,22.999988,113.382584
10043-38398,23.14464,113.29667
9484-51923,23.11844,113.26936
42259-59662,23.2014,113.38718
9484-51922,0.0,0.0
42261-12462,23.37831,113.20369
42261-12463,23.37831,113.20369
9469-26964,23.098581,113.318938
42261-12461,23.37831,113.20369
9473-44691,0.0,0.0
9480-15765,23.09239,113.35536
9480-15764,23.09239,113.35536
9480-15766,23.09239,113.35536
42260-22201,23.2793,113.28477
42260-22202,23.2793,113.28477
42260-22203,23.2793,113.28477
42265-6742,0.0,0.0
42259-45531,23.131129,113.353748
9477-25131,23.32937,113.19466
9477-25133,23.32937,113.19466
9477-25132,23.32937,113.19466
42266-13981,23.06046,113.28735
42266-8272,23.12875,113.24179
42266-8273,23.12875,113.24179
42267-31152,23.0401,113.3549
42259-50981,0.0,0.0
42288-64262,23.34211,113.84324
42288-64261,23.34211,113.84324
9746-25084,0.0,0.0
9461-22638,0.0,0.0
9461-22639,0.0,0.0
42267-15371,23.01725,113.388
42267-15373,23.01725,113.388
42267-15372,23.01725,113.388
9461-22637,22.995394,113.394253
10310-40811,0.0,0.0
42260-40661,23.191645,113.256259
10309-47338,22.795829,113.365771
9469-30121,23.098416,113.313503
10023-51123,0.0,0.0
42266-31331,0.0,0.0
10023-51125,0.0,0.0
9452-56291,0.0,0.0
42268-5921,22.94267,113.35672
10039-11947,23.53235,113.6045
42265-63743,23.12085,113.33331
42265-63742,23.12085,113.33331
42265-63741,23.12085,113.33331
10010-19094,23.08791,113.31911
9664-39054,0.0,0.0
10312-27237,23.133115,113.240986
9437-31271,23.13362,113.25921
42265-36252,23.127655,113.31488
42265-36251,23.127655,113.31488
9439-52438,0.0,0.0
42265-26733,23.11487,113.32684
42261-14172,23.478061,113.172169
42261-14173,23.478061,113.172169
42261-14171,23.478061,113.172169
9424-24864,23.102645,113.366596
9495-47949,23.13811,113.31965
9424-24867,23.102645,113.366596
9432-24768,22.928652,113.372901
9432-24769,22.931289,113.369392
9432-24767,22.932641,113.373142
10299-14331,23.12684,113.35634
9495-47947,23.13811,113.31965
42289-51481,23.592883,113.618944
10327-20887,23.15418,113.30683
42260-9662,0.0,0.0
42260-9663,0.0,0.0
42260-9661,0.0,0.0
9483-28713,23.12337,113.41742
9483-28712,23.12337,113.41742
9483-28711,23.12337,113.41742
42266-551,23.11074,113.25635
42266-552,23.11074,113.25635
42266-553,23.11074,113.25635
9741-51654,23.124409,113.625488
10326-41241,22.991245,113.311609
9496-10957,0.0,0.0
42260-57721,23.219693,113.267416
9508-32136,23.12097,113.27084
9442-25574,0.0,0.0
9508-32134,23.12097,113.27084
9508-32135,23.12097,113.27084
9508-45481,0.0,0.0
10014-57797,0.0,0.0
10010-58731,23.08811,113.32642
10010-58733,23.08811,113.32642
10010-58732,23.08811,113.32642
9453-32397,23.13763,113.26956
10311-50431,23.07701,113.28831
10311-50432,23.07701,113.28831
10311-50433,23.07701,113.28831
10031-39339,22.75717,113.568121
10310-11191,23.366968,113.187393
10310-11193,0.0,0.0
10310-11192,23.360587,113.188798
9500-29047,23.09309,113.27658
9500-29048,23.09309,113.27658
9500-29049,23.09309,113.27658
9431-22498,22.950453,113.407685
42289-24718,23.65309,113.50006
42289-24717,23.65309,113.50006
42289-24716,23.65309,113.50006
9484-29444,23.11947,113.26257
10311-10181,23.07973,113.28327
42265-38031,23.11888,113.32049
42265-41331,23.08896,113.30946
42261-12813,23.43692,113.42016
42261-12812,23.43692,113.42016
42261-12811,23.43692,113.42016
10031-14611,22.804113,113.556005
10031-14613,22.802607,113.549573
10031-14612,22.801021,113.553491
10038-26624,23.15422,113.53072
10038-26625,23.15422,113.53072
10038-26626,23.15422,113.53072
10038-26627,23.15917,113.5217
10312-23694,23.135,113.2421
10038-26628,23.15917,113.5217
9454-56379,0.0,0.0
9461-20788,23.005968,113.374803
10023-32954,0.0,0.0
10021-17918,0.0,0.0
10021-17919,23.464221,113.280633
42259-17537,0.0,0.0
10021-17917,23.483141,113.285454
10040-33577,23.18156,113.44875
42259-17533,0.0,0.0
10333-13516,23.426609,113.226437
10333-13517,0.0,0.0
10333-13514,0.0,0.0
10333-13515,23.422199,113.22822
10333-13512,0.0,0.0
10333-13513,0.0,0.0
10333-13511,23.420911,113.196477
10038-45337,0.0,0.0
10333-13519,23.419283,113.212378
9424-19691,23.104118,113.360004
10035-36236,23.23236,113.24929
10035-36235,23.23236,113.24929
10035-36234,23.23236,113.24929
42260-55812,23.21137,113.259438
10315-19817,23.14826,113.25295
9482-24367,23.10105,113.26497
10040-46757,0.0,0.0
10040-46758,0.0,0.0
9482-24369,23.10105,113.26497
9482-24368,23.10105,113.26497
9437-40897,23.14225,113.25533
42260-18888,0.0,0.0
9432-57541,22.950239,113.417219
42259-41881,23.132391,113.343748
42260-18886,0.0,0.0
9437-40898,23.14225,113.25533
9452-33052,23.12009,113.28246
9432-26854,0.0,0.0
9432-26855,22.941439,113.391992
9482-48371,23.10587,113.26549
9423-52585,23.12143,113.31513
42265-45851,23.127932,113.321839
9745-51048,0.0,0.0
42266-7591,0.0,0.0
42266-7593,0.0,0.0
9736-58858,23.07189,113.31834
9736-58859,23.07189,113.31834
9483-46914,23.10709,113.44205
9483-46917,23.09706,113.44257
9736-58857,23.07189,113.31834
10024-48384,0.0,0.0
10024-48385,0.0,0.0
10024-48386,0.0,0.0
10004-11197,0.0,0.0
9492-44404,0.0,0.0
10041-57026,0.0,0.0
9746-50864,0.0,0.0
10038-48424,0.0,0.0
9746-50866,0.0,0.0
42267-2146,23.02467,113.31257
9474-48987,0.0,0.0
9444-43006,0.0,0.0
9444-43005,0.0,0.0
9444-43004,23.04996,113.28104
42259-31971,0.0,0.0
42267-34293,23.03443,113.40711
42267-34292,23.03443,113.40711
42267-34291,23.03443,113.40711
9742-19874,0.0,0.0
42265-47591,23.123754,113.326116
42265-47592,23.123754,113.326116
42265-47593,23.123754,113.326116
42259-16881,0.0,0.0
42259-37481,23.15355,113.34311
42259-37482,23.15355,113.34311
42259-37483,23.15355,113.34311
9479-21637,23.15157,113.33481
42260-40301,0.0,0.0
10307-57606,0.0,0.0
9692-25724,22.940089,113.361455
10024-51492,0.0,0.0
10024-51493,0.0,0.0
42266-54311,23.134821,113.252066
10326-27354,22.993996,113.322952
42266-54312,23.134821,113.252066
9451-41217,23.13908,113.27649
9451-41214,23.13908,113.27649
9692-12223,0.0,0.0
10033-47938,23.16441,113.42128
42265-44581,23.120217,113.317331
10033-47937,23.16441,113.42128
42259-36281,23.148991,113.328003
42259-36282,23.148991,113.328003
42289-29996,23.61917,113.32084
42289-29997,23.61917,113.32084
9739-17641,22.949651,113.348896
42267-5491,23.01868,113.3418
42267-5492,23.01868,113.3418
10034-52497,23.12667,113.40921
42289-29998,23.61917,113.32084
9432-22769,0.0,0.0
42289-16312,23.55228,113.58481
42289-16313,23.55228,113.58481
42289-16311,23.55228,113.58481
10024-50179,23.395185,113.829787
9741-33907,23.131824,113.618944
9741-33909,23.131978,113.614422
9741-33908,23.128588,113.614649
10022-65482,22.989311,113.501828
10022-65483,0.0,0.0
9438-58434,0.0,0.0
42268-30881,22.82155,113.48528
42268-30883,22.82155,113.48528
42268-30882,22.82155,113.48528
42267-28704,23.0605,113.3867
42267-28705,23.0605,113.3867
42267-28706,23.0605,113.3867
10315-30981,23.15175,113.25677
10328-37681,23.13357,113.30106
10306-65424,0.0,0.0
10306-65423,0.0,0.0
10306-65422,22.996115,113.248138
10306-65421,0.0,0.0
10306-65420,0.0,0.0
10040-15226,23.21389,113.47994
10040-15225,23.21389,113.47994
10040-15224,23.21389,113.47994
42259-17241,0.0,0.0
42259-17242,0.0,0.0
42259-17243,0.0,0.0
9493-10982,23.12489,113.37881
9493-10983,23.12489,113.37881
9493-10981,23.12489,113.37881
42259-60141,23.27718,113.41342
9440-18288,23.24445,113.21583
9493-10984,23.12489,113.37881
42259-60142,23.27718,113.41342
9440-18285,23.25397,113.20825
9440-18284,23.25397,113.20825
9440-18287,23.24445,113.21583
42266-7861,23.06873,113.30261
42266-7862,23.06873,113.30261
42266-7863,23.06873,113.30261
9491-51758,23.102773,113.353977
9491-51759,23.103633,113.35494
10307-51292,0.0,0.0
10307-51293,0.0,0.0
10307-51291,0.0,0.0
9491-51751,23.104467,113.353038
9491-51757,23.102773,113.353109
10325-44807,0.0,0.0
42265-18368,23.12346,113.310698
42265-18367,23.12346,113.310698
42265-18366,23.12346,113.310698
10324-50621,23.55556,113.58968
10332-13971,22.91567,113.391662
10332-13973,22.915648,113.388562
10332-13972,0.0,0.0
9422-32577,23.1969,113.35025
42275-24393,23.39343,113.06545
9434-57957,0.0,0.0
42275-24391,23.39343,113.06545
9461-41787,0.0,0.0
42288-23068,23.46195,113.7186
9457-41847,23.38655,113.40034
42288-23067,23.46195,113.7186
42288-23066,23.46195,113.7186
10037-21121,23.372624,113.131656
10037-21123,0.0,0.0
10037-21122,0.0,0.0
9483-49251,0.0,0.0
9430-20027,23.25777,113.26245
10007-56752,0.0,0.0
42261-58461,23.400982,113.227071
42261-58462,23.400982,113.227071
9731-12987,23.19018,113.27505
10316-28454,23.12521,113.26217
10029-58984,0.0,0.0
42268-37141,22.936721,113.36472
10327-49891,0.0,0.0
10037-17319,23.390094,113.074949
10037-17318,23.381281,113.076881
10037-17317,23.389106,113.081883
10037-17314,0.0,0.0
10037-17311,23.417309,113.029575
42265-9171,23.09391,113.31671
10310-24334,0.0,0.0
42267-52651,23.01713,113.350404
42265-9172,23.09391,113.31671
9452-28414,23.1298,113.29657
42266-22062,23.09091,113.29996
42266-22063,23.09091,113.29996
42266-22061,23.09091,113.29996
42268-26331,22.8778,113.4723
42268-26332,22.8778,113.4723
42268-26333,22.8778,113.4723
9508-27808,23.12509,113.27472
9508-27809,23.12509,113.27472
9508-27807,23.12509,113.27472
9506-10711,23.73824,113.72977
9506-10712,23.73824,113.72977
9506-10713,23.73824,113.72977
10326-18195,23.006232,113.310331
10321-51226,23.34107,113.28346
10321-51225,0.0,0.0
10321-51224,0.0,0.0
10326-18191,0.0,0.0
10326-18192,22.999532,113.329043
10038-23065,0.0,0.0
10038-23064,23.133028,113.550199
10038-23066,0.0,0.0
42259-21212,23.202332,113.453905
42259-21213,23.202332,113.453905
42259-21211,23.202332,113.453905
10309-35395,0.0,0.0
10314-37584,23.05926,113.304
10316-37304,23.12446,113.25768
42268-32241,22.824556,113.332763
42268-32242,22.824556,113.332763
9481-11315,23.106293,113.245692
9481-11314,23.106293,113.245692
9481-11316,23.106293,113.245692
42265-20166,23.08815,113.32658
42265-20167,23.08815,113.32658
9464-20178,0.0,0.0
42259-24361,0.0,0.0
42259-50473,0.0,0.0
42259-24363,0.0,0.0
42259-24362,0.0,0.0
42265-20168,23.08815,113.32658
42263-28776,22.90542,113.46235
42260-6083,23.19361,113.3264
42260-6082,23.19361,113.3264
42260-6081,23.19361,113.3264
9487-28161,23.14538,113.22237
10319-16128,23.2813,113.32444
10319-16129,23.2813,113.32444
9437-17021,23.13621,113.24273
9437-17026,23.13657,113.24393
9437-17027,23.13657,113.24393
9437-17024,23.13657,113.24393
9437-17025,23.13657,113.24393
10319-16121,23.27562,113.36387
9437-17028,23.13657,113.24393
10319-16123,23.27562,113.36387
10319-16124,23.2813,113.32444
10319-16125,23.2813,113.32444
10319-16126,23.2813,113.32444
10319-16127,23.2813,113.32444
42265-2962,23.117658,113.323438
42265-2961,23.117658,113.323438
42259-6102,23.17411,113.34604
42259-6103,23.17411,113.34604
42259-6101,23.17411,113.34604
42265-53893,23.127522,113.318072
10321-51911,0.0,0.0
10321-51913,23.362288,113.212612
42266-47191,23.146054,113.25152
10307-16671,0.0,0.0
42259-7521,0.0,0.0
10307-16673,23.476068,113.178228
10307-16672,23.47217,113.181498
9449-50746,23.39377,113.2859
10026-50033,23.22327,113.33149
42259-58083,23.39243,113.54315
42259-58082,23.39243,113.54315
42259-58081,23.39243,113.54315
10329-39404,23.15139,113.27831
42259-64632,0.0,0.0
9741-65419,0.0,0.0
9474-46264,0.0,0.0
9429-35615,0.0,0.0
42266-60531,23.0722,113.23084
9444-32378,23.06707,113.29061
10023-47416,0.0,0.0
10023-47417,23.125977,113.602099
10023-47414,23.126069,113.598856
10023-47415,23.124825,113.597935
9444-32371,23.07093,113.29473
10023-47418,0.0,0.0
10023-47419,0.0,0.0
10318-50614,0.0,0.0
9444-32377,23.06707,113.29061
9429-35611,0.0,0.0
42260-14753,23.18817,113.32083
42260-14752,23.18817,113.32083
42260-14751,23.18817,113.32083
9472-19477,23.12998,113.33132
9472-19474,23.12998,113.33132
9748-48327,23.65,113.41083
42265-11112,23.10283,113.35498
42265-11111,23.10283,113.35498
9455-38794,0.0,0.0
42266-33582,23.131633,113.264373
42266-33581,23.131633,113.264373
9484-912,23.11807,113.28037
42266-34582,23.108907,113.255401
42266-34583,23.108907,113.255401
42266-34581,23.108907,113.255401
9452-27785,23.12754,113.28734
10322-53989,23.301686,113.36181
9452-27784,23.12754,113.28734
9739-38555,22.912532,113.321745
10322-53987,23.301686,113.36181
42261-63482,23.36973,113.24458
9435-20895,23.283163,113.630712
9435-20894,0.0,0.0
9435-20891,23.226456,113.595323
42268-10908,22.84444,113.31362
42268-19621,22.88455,113.45395
42268-19622,22.88455,113.45395
42268-19623,22.88455,113.45395
42268-10906,22.84444,113.31362
42268-10907,22.84444,113.31362
10034-42023,23.13768,113.40245
9461-21224,0.0,0.0
42268-11368,22.85211,113.44353
42265-22852,23.110266,113.301769
42268-11367,22.85211,113.44353
42268-11366,22.85211,113.44353
9472-50938,23.13028,113.31961
42259-15987,23.20635,113.41345
42259-15986,23.20635,113.41345
9998-37312,23.1153,113.244
42259-15988,23.20635,113.41345
10314-39088,23.07874,113.30743
10040-25961,23.1855,113.44475
9457-26557,23.38336,113.40231
10008-51146,23.189191,113.853162
9457-26551,23.36747,113.41325
9457-26552,23.36747,113.41325
9457-26553,23.36747,113.41325
42267-4501,23.00273,113.32883
42266-43101,23.152193,113.25502
42267-4503,23.00273,113.32883
42267-4502,23.00273,113.32883
9457-26558,23.38336,113.40231
9457-26559,23.38336,113.40231
9466-56417,0.0,0.0
9466-56414,0.0,0.0
9466-56412,0.0,0.0
9466-56413,0.0,0.0
9466-56411,23.178791,113.338682
9466-56418,0.0,0.0
9466-56419,0.0,0.0
42263-49076,22.682838,113.525224
42263-49075,22.682838,113.525224
42263-49074,22.682838,113.525224
42263-49073,22.682838,113.525224
42263-49072,22.682838,113.525224
42263-49071,22.682838,113.525224
9435-46479,0.0,0.0
42259-17723,0.0,0.0
42259-17722,0.0,0.0
42259-17721,0.0,0.0
42289-50462,23.55408,113.5887
10321-47327,23.349326,113.241145
42289-50461,23.55408,113.5887
10327-18697,23.16329,113.31556
10303-20932,23.479482,113.150587
10303-20931,0.0,0.0
42266-37771,23.08564,113.29191
42266-37773,23.08564,113.29191
42266-37774,23.08564,113.29191
42267-59082,22.97513,113.32079
42266-62262,23.133545,113.252895
42263-1876,22.70883,113.63548
10314-15828,23.06749,113.3164
42266-47901,23.116934,113.276616
9454-42147,23.09043,113.29142
10314-15827,23.06749,113.3164
42265-36861,23.12143,113.315123
42265-36862,23.12143,113.315123
9429-65411,0.0,0.0
42265-48021,23.126327,113.287777
9429-65410,22.838661,113.323359
10321-10619,23.345699,113.286489
10321-10618,0.0,0.0
42265-35982,23.138948,113.329198
42265-35983,23.138948,113.329198
10313-11345,23.113392,113.248109
10313-11344,23.113392,113.248109
9496-65420,23.07684,113.53452
9496-65421,23.07416,113.5387
9496-65422,23.07416,113.5387
9496-65423,0.0,0.0
9496-65424,23.093599,113.570953
9496-65426,23.110796,113.600968
9441-33609,0.0,0.0
10029-46427,0.0,0.0
10029-46424,0.0,0.0
42260-25321,0.0,0.0
10029-46421,0.0,0.0
9441-33608,0.0,0.0
9472-33701,23.12454,113.32052
9472-33702,23.12454,113.32052
9472-33703,23.12454,113.32052
42266-20518,23.10507,113.21604
9749-49377,23.097642,113.223253
42266-20516,23.10507,113.21604
42266-20517,23.10507,113.21604
42259-72,23.143708,113.333347
42260-12642,23.23209,113.26438
42260-12641,23.23209,113.26438
42259-71,23.143708,113.333347
42259-38611,23.133141,113.346735
42266-8302,23.11108,113.24734
42260-54611,23.18178,113.31942
9459-38258,23.13686,113.34948
10316-27471,23.12941,113.26025
10316-27472,23.12941,113.26025
42265-35362,23.12882,113.345011
42265-35361,23.12882,113.345011
10316-58557,23.12551,113.26503
9458-50332,23.08335,113.22015
9441-33994,0.0,0.0
9458-50331,23.08335,113.22015
42266-49081,23.089987,113.284784
9748-14488,23.64347,113.47786
9748-14489,23.64347,113.47786
9461-17151,0.0,0.0
42265-27981,23.11594,113.31348
42265-27983,23.11594,113.31348
9748-14487,23.64347,113.47786
10014-53226,23.145176,113.239414
42266-35041,23.17356,113.22023
10310-59025,0.0,0.0
10310-59024,0.0,0.0
10026-22000,23.21589,113.37284
9495-59511,23.13537,113.32546
9495-59512,23.13537,113.32546
9475-59248,23.18483,113.46616
42265-37801,23.125251,113.347772
9475-59246,23.18483,113.46616
9475-59247,23.18483,113.46616
10017-23474,0.0,0.0
9475-53135,0.0,0.0
42265-65411,23.13185,113.37145
9458-53737,0.0,0.0
9675-24525,22.945125,113.33065
9675-24524,22.950414,113.331702
9675-24527,0.0,0.0
9675-24526,0.0,0.0
9675-24528,0.0,0.0
9748-2336,23.63556,113.52278
42259-32461,23.205751,113.365413
42259-32462,23.205751,113.365413
9437-27271,23.13493,113.248
9437-27274,23.13426,113.25146
9451-27634,23.13715,113.28905
